# 
# This CSV file is accompanying the paper Vida et al. (2018) "Modeling the measurement accuracy of 
# pre-atmosphere velocities of meteoroids".
# 
# The file contains fits of delta_v (in m/s) to the zenith angle (in radians) for every simulated observing 
# system:
#     0 - ASGARD-like allsky fireball system
#     1 - CAMS-like moderate FOV system
#     2 - CAMO-like image intensified narrow-field system
# 
# and for every simulated meteoroid type:
#     0 - cometary
#     1 - asteroidal
#     2 - iron
# 
# delta_v is the difference between the measured initial velocity and the true pre-atmosphere velocity. Thus if 
# one want to obtain the deceleration-corrected value of the initial velocity, the following expression can be 
# used:
# 
#     v_inf = v_init + delta_v
# 
# where delta_v and can be computed from the table below using the following expression:
# 
#     delta_v = x0 + x1*z + x2*z^2 + x3*z^3 + x4*z^4 + x5*z^5 + x6*z^6
# 
# Where z is the zenith angle in radians and coefficients x are listed below in the table. The table lists 
# discrete values of velocities and peak magnitudes for which the fits are valid. If one wants to compute 
# delta_v for a given meteor of known initial velocity, peak magnitude and zenith angle, a lookup for a 
# particular system, meteoroid type (can be guessed from the beginning height), velocity and peak magnitude has 
# to be performed. If one needs an estimate for delta_v for non-discrete values of velocity, linear 
# interpolation between two values of delta_v for neighbouring discrete values of velocities will provide a 
# sufficiently precise approximation.
# 
# System type;Meteoroid type;Velocity (m/s);Peak magnitude;x0;x1;x2;x3;x4;x5;x6
0;0;40000;-2.94;-3.101693e+01;5.741097e+01;-5.174001e+02;1.755310e+03;-2.876882e+03;2.211662e+03;-6.480495e+02
0;0;40000;-2.62;-3.802391e+01;4.109936e+01;-3.909490e+02;1.386786e+03;-2.480162e+03;2.085622e+03;-6.681863e+02
0;0;40000;-2.30;-4.780254e+01;1.702812e+02;-1.600889e+03;5.679207e+03;-9.382926e+03;7.202824e+03;-2.099394e+03
0;0;40000;-1.98;-5.976680e+01;2.519573e+01;-3.125602e+02;1.209609e+03;-2.331792e+03;2.075353e+03;-7.193315e+02
0;0;40000;-1.65;-8.289462e+01;1.427607e+02;-1.814503e+03;8.326078e+03;-1.752910e+04;1.662543e+04;-5.852923e+03
0;0;39000;-7.45;-9.148739e+00;5.542310e-01;-4.838327e+00;1.436054e+01;-2.228148e+01;1.670630e+01;-5.000056e+00
0;0;39000;-7.13;-9.556473e+00;1.231775e+00;-9.656734e+00;2.860823e+01;-4.286695e+01;3.082826e+01;-8.738777e+00
0;0;39000;-6.81;-1.002181e+01;5.131509e-01;-4.044107e+00;1.425954e+01;-2.635234e+01;2.208112e+01;-7.137819e+00
0;0;39000;-6.49;-1.038924e+01;-1.233581e+00;1.748998e-01;1.733694e+01;-4.551815e+01;4.174870e+01;-1.349916e+01
0;0;39000;-6.16;-1.099410e+01;-8.713990e-01;1.608228e+00;1.013916e+00;-1.104274e+01;1.373799e+01;-5.687888e+00
0;0;39000;-5.84;-1.169032e+01;8.437509e-01;-1.127419e+01;4.477222e+01;-8.272661e+01;6.765270e+01;-2.083732e+01
0;0;39000;-5.52;-1.246696e+01;1.255282e+00;-1.459466e+01;5.708863e+01;-1.065775e+02;8.860726e+01;-2.769746e+01
0;0;39000;-5.19;-1.326396e+01;1.007358e+00;-1.306864e+01;4.817807e+01;-9.128999e+01;7.844889e+01;-2.574754e+01
0;0;39000;-4.87;-1.455074e+01;6.329296e+00;-6.486147e+01;2.356008e+02;-3.986831e+02;3.100551e+02;-9.135348e+01
0;0;39000;-4.55;-1.575986e+01;7.506192e+00;-7.611148e+01;2.753822e+02;-4.739633e+02;3.786828e+02;-1.152796e+02
0;0;39000;-4.23;-1.735820e+01;7.342575e+00;-6.842853e+01;2.233989e+02;-3.514647e+02;2.573527e+02;-7.454411e+01
0;0;39000;-3.90;-1.941874e+01;1.078124e+01;-1.144395e+02;4.202935e+02;-7.140701e+02;5.467555e+02;-1.585297e+02
0;0;39000;-3.58;-2.364993e+01;1.288368e+01;-1.279572e+02;4.471571e+02;-7.490352e+02;5.773292e+02;-1.710476e+02
0;0;39000;-3.26;-2.604324e+01;3.221065e-01;-2.797184e+01;1.443505e+02;-3.742200e+02;3.789550e+02;-1.368613e+02
0;0;39000;-2.94;-3.322541e+01;5.941218e+01;-5.651193e+02;1.994154e+03;-3.298289e+03;2.525599e+03;-7.328588e+02
0;0;39000;-2.61;-3.862815e+01;4.266890e+01;-4.470902e+02;1.681461e+03;-2.999114e+03;2.472994e+03;-7.738366e+02
0;0;39000;-2.29;-4.747338e+01;1.073438e+02;-1.032888e+03;3.677926e+03;-6.108240e+03;4.695168e+03;-1.377026e+03
0;0;39000;-1.97;-5.500920e+01;-5.875247e+01;4.102608e+02;-1.009223e+03;5.433097e+02;4.644247e+02;-4.139591e+02
0;0;39000;-1.64;-7.930805e+01;9.954292e+01;-1.108000e+03;4.580974e+03;-9.269814e+03;8.692388e+03;-3.098845e+03
0;0;38000;-7.45;-9.326165e+00;6.153621e-01;-4.032900e+00;9.532492e+00;-1.280652e+01;8.993625e+00;-2.757879e+00
0;0;38000;-7.12;-9.684538e+00;-6.144962e-01;2.593138e+00;-5.671245e+00;3.513411e+00;8.570813e-01;-1.325713e+00
0;0;38000;-6.80;-1.017496e+01;-2.576835e-01;-1.418573e+00;1.178934e+01;-2.800521e+01;2.557633e+01;-8.478443e+00
0;0;38000;-6.48;-1.095849e+01;6.840468e-01;-8.268532e+00;2.797226e+01;-4.693740e+01;3.771782e+01;-1.197827e+01
0;0;38000;-6.15;-1.157436e+01;1.804974e+00;-2.008889e+01;7.429333e+01;-1.229666e+02;9.141876e+01;-2.574288e+01
0;0;38000;-5.83;-1.225064e+01;8.605382e-01;-7.410200e+00;2.257893e+01;-4.183577e+01;3.664938e+01;-1.253833e+01
0;0;38000;-5.51;-1.305609e+01;2.001728e+00;-2.106689e+01;7.336658e+01;-1.249341e+02;9.816786e+01;-2.967035e+01
0;0;38000;-5.19;-1.401286e+01;1.949897e+00;-2.329460e+01;8.445796e+01;-1.482798e+02;1.193466e+02;-3.686200e+01
0;0;38000;-4.86;-1.520688e+01;1.738780e+00;-2.142221e+01;8.133712e+01;-1.528928e+02;1.298127e+02;-4.195644e+01
0;0;38000;-4.54;-1.664532e+01;3.222930e+00;-3.381659e+01;1.162601e+02;-2.012029e+02;1.622524e+02;-5.105635e+01
0;0;38000;-4.22;-1.835689e+01;4.200849e+00;-4.616151e+01;1.583416e+02;-2.701138e+02;2.147779e+02;-6.679242e+01
0;0;38000;-3.89;-2.044355e+01;7.500318e+00;-7.694714e+01;2.749310e+02;-4.826500e+02;3.898194e+02;-1.203739e+02
0;0;38000;-3.57;-2.358168e+01;6.350074e+00;-7.021168e+01;2.475526e+02;-4.389476e+02;3.595642e+02;-1.143359e+02
0;0;38000;-3.25;-2.685975e+01;3.585634e+00;-6.497989e+01;2.854913e+02;-6.052019e+02;5.675187e+02;-1.992414e+02
0;0;38000;-2.93;-3.359000e+01;4.878093e+01;-4.793184e+02;1.728762e+03;-2.935900e+03;2.307151e+03;-6.872540e+02
0;0;38000;-2.60;-3.935806e+01;5.092868e+01;-5.025160e+02;1.811523e+03;-3.109473e+03;2.484965e+03;-7.598010e+02
0;0;38000;-2.28;-4.746313e+01;6.309870e+01;-6.843722e+02;2.676896e+03;-4.909168e+03;4.092084e+03;-1.282323e+03
0;0;38000;-1.96;-6.337821e+01;5.292756e+01;-5.713742e+02;2.107239e+03;-3.753479e+03;3.120810e+03;-1.015775e+03
0;0;38000;-1.64;-7.605445e+01;-8.736906e+01;7.617171e+02;-3.454297e+03;6.695346e+03;-5.834733e+03;1.809907e+03
0;0;37000;-7.44;-9.879445e+00;1.346081e+00;-1.102626e+01;3.951776e+01;-6.718227e+01;5.196123e+01;-1.502327e+01
0;0;37000;-7.11;-1.014675e+01;-2.943136e-01;3.262116e+00;-1.318751e+01;1.873054e+01;-1.106373e+01;1.923869e+00
0;0;37000;-6.79;-1.064986e+01;5.294391e-01;-4.068363e+00;1.313535e+01;-2.506245e+01;2.216456e+01;-7.472866e+00
0;0;37000;-6.47;-1.114028e+01;8.070625e-01;-7.688742e+00;2.264769e+01;-3.506972e+01;2.657755e+01;-8.230278e+00
0;0;37000;-6.14;-1.173352e+01;4.377151e-01;-3.364429e+00;5.613853e+00;-8.429350e+00;8.149893e+00;-3.665733e+00
0;0;37000;-5.82;-1.251327e+01;1.360859e+00;-1.311470e+01;4.308700e+01;-6.988410e+01;5.281716e+01;-1.576381e+01
0;0;37000;-5.50;-1.332869e+01;2.683934e+00;-2.432910e+01;8.542270e+01;-1.456665e+02;1.137902e+02;-3.384233e+01
0;0;37000;-5.18;-1.407803e+01;5.533193e-01;-6.656681e+00;2.716600e+01;-6.450662e+01;6.383187e+01;-2.299311e+01
0;0;37000;-4.85;-1.525667e+01;9.655555e-01;-2.060682e+01;8.364050e+01;-1.546959e+02;1.276334e+02;-4.018078e+01
0;0;37000;-4.53;-1.683240e+01;9.168180e+00;-9.245480e+01;3.336340e+02;-5.618043e+02;4.355673e+02;-1.280349e+02
0;0;37000;-4.21;-1.818098e+01;-1.851986e+00;1.111204e+01;-3.799157e+01;3.234757e+01;3.966520e+00;-1.347276e+01
0;0;37000;-3.89;-2.062960e+01;7.555277e+00;-8.494323e+01;3.240617e+02;-5.792188e+02;4.628780e+02;-1.398198e+02
0;0;37000;-3.56;-2.448907e+01;1.841152e+01;-1.817249e+02;6.341233e+02;-1.038968e+03;7.806822e+02;-2.242584e+02
0;0;37000;-3.24;-2.895537e+01;1.259356e+01;-1.335681e+02;4.725281e+02;-8.190756e+02;6.553054e+02;-2.022177e+02
0;0;37000;-2.92;-3.396742e+01;4.568722e+01;-4.553594e+02;1.650565e+03;-2.821462e+03;2.232449e+03;-6.700582e+02
0;0;37000;-2.59;-4.089119e+01;8.144639e+01;-7.598772e+02;2.633420e+03;-4.308610e+03;3.295518e+03;-9.677478e+02
0;0;37000;-2.27;-5.291520e+01;5.124256e+01;-5.449809e+02;2.038071e+03;-3.643356e+03;3.019571e+03;-9.605326e+02
0;0;37000;-1.95;-6.563194e+01;7.087378e+01;-7.515895e+02;2.825756e+03;-5.095883e+03;4.292969e+03;-1.402684e+03
0;0;37000;-1.63;-9.440123e+01;-1.073643e+01;9.438284e+01;-8.225693e+02;2.007694e+03;-2.045176e+03;6.454550e+02
0;0;36000;-7.43;-1.002214e+01;-8.557210e-01;8.529422e-01;7.157042e+00;-2.027686e+01;1.877188e+01;-6.104914e+00
0;0;36000;-7.10;-1.051411e+01;1.729727e-01;-2.152238e+00;1.051125e+01;-2.237735e+01;1.976403e+01;-6.457729e+00
0;0;36000;-6.78;-1.082299e+01;-2.576034e-01;-4.962431e+00;2.514867e+01;-4.695800e+01;3.718376e+01;-1.101195e+01
0;0;36000;-6.46;-1.176268e+01;4.905777e-02;-4.591755e+00;2.143497e+01;-4.409722e+01;3.966897e+01;-1.330655e+01
0;0;36000;-6.14;-1.235887e+01;4.226922e-01;-6.693335e+00;2.477234e+01;-4.073277e+01;2.970488e+01;-8.725317e+00
0;0;36000;-5.81;-1.297439e+01;1.993473e+00;-2.062334e+01;7.545117e+01;-1.281374e+02;9.803350e+01;-2.850952e+01
0;0;36000;-5.49;-1.387062e+01;1.726389e+00;-1.893693e+01;6.695683e+01;-1.168791e+02;9.365680e+01;-2.878798e+01
0;0;36000;-5.17;-1.495936e+01;2.447318e+00;-2.433309e+01;8.403588e+01;-1.457559e+02;1.171286e+02;-3.628692e+01
0;0;36000;-4.84;-1.618122e+01;3.443993e+00;-3.522453e+01;1.250580e+02;-2.189485e+02;1.766228e+02;-5.450727e+01
0;0;36000;-4.52;-1.763308e+01;2.052184e+00;-2.418233e+01;8.761381e+01;-1.651000e+02;1.423243e+02;-4.725881e+01
0;0;36000;-4.20;-1.938346e+01;5.336093e+00;-5.706690e+01;1.998826e+02;-3.409257e+02;2.687566e+02;-8.205364e+01
0;0;36000;-3.88;-2.162053e+01;5.639849e+00;-5.796019e+01;2.020873e+02;-3.593118e+02;2.951462e+02;-9.367314e+01
0;0;36000;-3.55;-2.493576e+01;1.978473e+01;-1.939487e+02;6.844522e+02;-1.148636e+03;8.921338e+02;-2.639396e+02
0;0;36000;-3.23;-2.863600e+01;7.689738e+00;-8.908682e+01;3.370070e+02;-6.451929e+02;5.547203e+02;-1.807071e+02
0;0;36000;-2.91;-3.368187e+01;5.618702e+00;-9.706052e+01;4.173970e+02;-8.773840e+02;8.217156e+02;-2.896390e+02
0;0;36000;-2.59;-4.249832e+01;1.127836e+02;-1.033230e+03;3.545614e+03;-5.684759e+03;4.236537e+03;-1.205696e+03
0;0;36000;-2.26;-5.449560e+01;1.149835e+02;-1.120001e+03;4.045376e+03;-6.873289e+03;5.435979e+03;-1.643128e+03
0;0;36000;-1.94;-6.660287e+01;4.190146e+01;-5.338075e+02;2.206579e+03;-4.294798e+03;3.774098e+03;-1.265578e+03
0;0;36000;-1.62;-8.510762e+01;-2.215830e+02;2.269323e+03;-9.176389e+03;1.605954e+04;-1.281880e+04;3.740447e+03
0;0;35000;-7.42;-1.069505e+01;7.509249e-01;-3.813210e+00;8.549683e+00;-1.123923e+01;7.452184e+00;-2.129464e+00
0;0;35000;-7.09;-1.107107e+01;-4.906662e-01;-2.369772e+00;1.652360e+01;-3.336824e+01;2.751514e+01;-8.418194e+00
0;0;35000;-6.77;-1.154870e+01;-6.593656e-01;-1.541383e+00;1.814420e+01;-4.222766e+01;3.741691e+01;-1.190766e+01
0;0;35000;-6.45;-1.202732e+01;-5.477939e-01;1.148118e+00;1.892711e+00;-1.312664e+01;1.609793e+01;-6.460218e+00
0;0;35000;-6.13;-1.272543e+01;6.964339e-01;-7.396242e+00;2.338005e+01;-3.648362e+01;2.666086e+01;-8.072844e+00
0;0;35000;-5.80;-1.344183e+01;2.019177e+00;-1.984386e+01;6.581743e+01;-1.053857e+02;7.854722e+01;-2.276808e+01
0;0;35000;-5.48;-1.423255e+01;1.989779e+00;-2.438868e+01;8.965036e+01;-1.517311e+02;1.164924e+02;-3.411999e+01
0;0;35000;-5.16;-1.519566e+01;1.592273e+00;-1.971544e+01;7.555517e+01;-1.394922e+02;1.158278e+02;-3.642381e+01
0;0;35000;-4.84;-1.638862e+01;2.436192e+00;-2.742058e+01;9.654658e+01;-1.694941e+02;1.378162e+02;-4.324838e+01
0;0;35000;-4.51;-1.814250e+01;9.490870e+00;-9.050972e+01;3.224495e+02;-5.442381e+02;4.248038e+02;-1.259636e+02
0;0;35000;-4.19;-1.936919e+01;-2.618421e+00;1.475306e+01;-4.536658e+01;3.834915e+01;2.500531e+00;-1.384211e+01
0;0;35000;-3.87;-2.245910e+01;6.597635e+00;-6.788204e+01;2.219232e+02;-3.601121e+02;2.740394e+02;-8.358258e+01
0;0;35000;-3.54;-2.622682e+01;9.980040e+00;-1.027827e+02;3.605066e+02;-6.259682e+02;5.020897e+02;-1.552693e+02
0;0;35000;-3.22;-3.000895e+01;3.411313e+01;-3.306983e+02;1.165699e+03;-1.946348e+03;1.505252e+03;-4.428286e+02
0;0;35000;-2.90;-3.431354e+01;7.156975e+00;-9.709496e+01;3.681522e+02;-7.251533e+02;6.586101e+02;-2.324922e+02
0;0;35000;-2.58;-4.188816e+01;5.407107e+01;-4.902131e+02;1.694194e+03;-3.000386e+03;2.520128e+03;-8.084745e+02
0;0;35000;-2.25;-5.536379e+01;7.615926e+01;-7.964970e+02;3.006517e+03;-5.385128e+03;4.483346e+03;-1.423418e+03
0;0;35000;-1.93;-7.473631e+01;7.181988e+01;-7.335003e+02;2.612236e+03;-4.536441e+03;3.728585e+03;-1.216031e+03
0;0;35000;-1.61;-9.824366e+01;-4.826815e+01;5.575424e+02;-3.077648e+03;7.208114e+03;-7.685438e+03;2.919872e+03
0;0;34000;-7.41;-1.084219e+01;-6.244321e-01;-1.832648e+00;1.783077e+01;-3.832752e+01;3.217690e+01;-9.714590e+00
0;0;34000;-7.09;-1.133020e+01;-1.845053e-03;1.179467e+00;-6.806579e+00;1.096689e+01;-7.141984e+00;1.261304e+00
0;0;34000;-6.76;-1.175103e+01;1.575415e+00;-1.442058e+01;4.534466e+01;-6.800913e+01;4.783171e+01;-1.311522e+01
0;0;34000;-6.44;-1.232890e+01;1.352710e+00;-1.185242e+01;4.226906e+01;-7.239176e+01;5.622001e+01;-1.660494e+01
0;0;34000;-6.12;-1.324498e+01;-6.340786e-01;2.274661e+00;-3.524903e+00;-7.337952e-01;3.760441e+00;-2.449535e+00
0;0;34000;-5.79;-1.391700e+01;2.795327e+00;-2.945450e+01;1.030478e+02;-1.654526e+02;1.210681e+02;-3.384191e+01
0;0;34000;-5.47;-1.487949e+01;1.304904e+00;-1.825360e+01;6.571885e+01;-1.130901e+02;8.922007e+01;-2.722681e+01
0;0;34000;-5.15;-1.597768e+01;2.838090e+00;-3.004494e+01;1.034970e+02;-1.744212e+02;1.364341e+02;-4.120713e+01
0;0;34000;-4.83;-1.729344e+01;3.608665e+00;-3.787168e+01;1.332875e+02;-2.300122e+02;1.833754e+02;-5.609997e+01
0;0;34000;-4.50;-1.876052e+01;3.243011e+00;-3.255273e+01;1.118615e+02;-1.982500e+02;1.635570e+02;-5.252950e+01
0;0;34000;-4.18;-2.046752e+01;5.608790e+00;-7.126210e+01;2.545807e+02;-4.330104e+02;3.401636e+02;-1.028137e+02
0;0;34000;-3.86;-2.314544e+01;1.485448e+01;-1.441709e+02;5.073543e+02;-8.573514e+02;6.717220e+02;-2.005914e+02
0;0;34000;-3.54;-2.626410e+01;1.184816e+01;-1.172423e+02;4.001063e+02;-6.672795e+02;5.167117e+02;-1.558156e+02
0;0;34000;-3.21;-3.105910e+01;4.851249e+01;-4.615176e+02;1.629724e+03;-2.700050e+03;2.070367e+03;-6.016622e+02
0;0;34000;-2.89;-3.558461e+01;4.077989e+01;-3.866960e+02;1.322920e+03;-2.149539e+03;1.622936e+03;-4.735147e+02
0;0;34000;-2.57;-4.398516e+01;9.627631e+01;-9.272750e+02;3.318805e+03;-5.542080e+03;4.270301e+03;-1.248047e+03
0;0;34000;-2.24;-5.723521e+01;1.059505e+02;-1.051440e+03;3.826278e+03;-6.541538e+03;5.189321e+03;-1.574128e+03
0;0;34000;-1.92;-6.886720e+01;1.474239e+01;-2.572759e+02;1.182328e+03;-2.654400e+03;2.588401e+03;-9.527593e+02
0;0;34000;-1.60;-1.023082e+02;6.876705e+01;-1.223736e+03;6.359896e+03;-1.508573e+04;1.598719e+04;-6.289194e+03
0;0;33000;-7.40;-1.159053e+01;2.815977e-01;-1.718594e-01;-1.624962e+00;1.464909e+00;1.203855e-01;-5.286933e-01
0;0;33000;-7.08;-1.197410e+01;-7.451137e-01;-6.019805e-01;1.262004e+01;-3.004948e+01;2.656981e+01;-8.440881e+00
0;0;33000;-6.75;-1.246662e+01;1.403853e-02;-4.970244e+00;2.273779e+01;-4.215264e+01;3.383397e+01;-1.027550e+01
0;0;33000;-6.43;-1.303762e+01;-2.260281e-01;1.743750e+00;-8.632720e-01;-1.248244e+01;1.871800e+01;-7.900566e+00
0;0;33000;-6.11;-1.367091e+01;1.861746e+00;-1.792115e+01;6.240081e+01;-1.052231e+02;8.191654e+01;-2.433399e+01
0;0;33000;-5.79;-1.443703e+01;2.601975e-01;-5.819479e+00;2.025533e+01;-3.753161e+01;3.194037e+01;-1.080891e+01
0;0;33000;-5.46;-1.533333e+01;2.006523e+00;-1.866736e+01;6.319775e+01;-1.073478e+02;8.425725e+01;-2.558262e+01
0;0;33000;-5.14;-1.633856e+01;3.185113e+00;-3.278915e+01;1.171311e+02;-2.007864e+02;1.576956e+02;-4.718928e+01
0;0;33000;-4.82;-1.754306e+01;7.331894e+00;-7.278987e+01;2.577892e+02;-4.364720e+02;3.429351e+02;-1.022810e+02
0;0;33000;-4.49;-1.903006e+01;4.338405e+00;-4.273204e+01;1.357498e+02;-2.114397e+02;1.556481e+02;-4.681787e+01
0;0;33000;-4.17;-2.112189e+01;2.410310e-01;-6.843334e+00;1.484409e+01;-4.181080e+01;5.110986e+01;-2.448454e+01
0;0;33000;-3.85;-2.417092e+01;6.998458e+00;-7.477422e+01;2.632520e+02;-4.636818e+02;3.774897e+02;-1.184591e+02
0;0;33000;-3.53;-2.679792e+01;1.406912e+01;-1.435977e+02;5.053792e+02;-8.624284e+02;6.818147e+02;-2.075337e+02
0;0;33000;-3.20;-3.050222e+01;7.958542e+00;-1.593471e+02;5.992183e+02;-1.036326e+03;8.183719e+02;-2.485513e+02
0;0;33000;-2.88;-3.599538e+01;3.655397e+01;-3.808294e+02;1.461368e+03;-2.686866e+03;2.246266e+03;-7.013821e+02
0;0;33000;-2.56;-4.525487e+01;1.098541e+02;-9.673037e+02;3.224459e+03;-5.200896e+03;3.954906e+03;-1.155593e+03
0;0;33000;-2.24;-5.550479e+01;9.385688e+00;-3.528730e+02;1.506994e+03;-2.946947e+03;2.622570e+03;-8.912526e+02
0;0;33000;-1.91;-7.380783e+01;-1.313153e+02;1.300971e+03;-5.081961e+03;8.506558e+03;-6.442496e+03;1.754136e+03
0;0;33000;-1.59;-1.056997e+02;6.728811e+01;-8.496670e+02;3.465904e+03;-6.724320e+03;5.946360e+03;-2.043484e+03
0;0;32000;-7.39;-1.183504e+01;-1.253872e+00;5.017191e+00;-7.547376e+00;2.132582e+00;3.343766e+00;-2.147990e+00
0;0;32000;-7.07;-1.234256e+01;4.739971e-01;-2.748610e+00;6.765392e+00;-1.061023e+01;8.530687e+00;-2.959278e+00
0;0;32000;-6.74;-1.282947e+01;7.065893e-01;-3.961558e+00;1.094672e+01;-1.829191e+01;1.450600e+01;-4.653984e+00
0;0;32000;-6.42;-1.332560e+01;4.129903e-01;-1.249159e+01;5.772553e+01;-1.061796e+02;8.416308e+01;-2.476176e+01
0;0;32000;-6.10;-1.434482e+01;-6.123496e-01;4.527951e+00;-1.988360e+01;3.313743e+01;-2.344827e+01;5.043164e+00
0;0;32000;-5.78;-1.507962e+01;1.770848e+00;-2.339523e+01;9.247235e+01;-1.617350e+02;1.256102e+02;-3.664649e+01
0;0;32000;-5.45;-1.615937e+01;1.149014e+00;-1.391942e+01;5.166491e+01;-9.426579e+01;7.766717e+01;-2.457526e+01
0;0;32000;-5.13;-1.726595e+01;2.588042e+00;-2.527911e+01;8.862035e+01;-1.553491e+02;1.250943e+02;-3.863863e+01
0;0;32000;-4.81;-1.845546e+01;2.726845e+00;-3.534814e+01;1.314685e+02;-2.315565e+02;1.864666e+02;-5.749163e+01
0;0;32000;-4.49;-2.021232e+01;5.359285e+00;-5.540939e+01;1.953499e+02;-3.357298e+02;2.667201e+02;-8.131007e+01
0;0;32000;-4.16;-2.170435e+01;4.324348e-01;-1.513468e+01;6.336060e+01;-1.446947e+02;1.425225e+02;-5.324674e+01
0;0;32000;-3.84;-2.337109e+01;6.399264e+00;-8.359008e+01;3.472312e+02;-6.717685e+02;5.749536e+02;-1.834343e+02
0;0;32000;-3.52;-2.668086e+01;-1.226185e+00;-1.165801e+01;8.875211e+01;-2.907607e+02;3.212168e+02;-1.213723e+02
0;0;32000;-3.19;-3.323081e+01;3.960435e+01;-3.841173e+02;1.361185e+03;-2.278022e+03;1.762796e+03;-5.180670e+02
0;0;32000;-2.87;-3.912612e+01;4.188137e+01;-4.222735e+02;1.527103e+03;-2.629935e+03;2.097644e+03;-6.373677e+02
0;0;32000;-2.55;-4.808638e+01;8.125653e+01;-7.747901e+02;2.734118e+03;-4.584379e+03;3.595904e+03;-1.083532e+03
0;0;32000;-2.23;-6.224211e+01;7.044410e+01;-6.971898e+02;2.474584e+03;-4.248680e+03;3.436400e+03;-1.085050e+03
0;0;32000;-1.90;-8.287671e+01;4.274017e+01;-6.327076e+02;2.601385e+03;-5.113586e+03;4.644762e+03;-1.633537e+03
0;0;32000;-1.58;-1.070946e+02;-3.419708e+01;5.309883e+01;-3.779579e+02;8.487870e+02;-8.658178e+02;1.940720e+02
0;0;31000;-7.38;-1.256637e+01;-1.001048e+00;5.320772e+00;-9.452916e+00;4.090015e+00;2.603700e+00;-2.045022e+00
0;0;31000;-7.06;-1.296605e+01;-5.333882e-01;-9.023413e-01;1.089691e+01;-2.610779e+01;2.353896e+01;-7.626880e+00
0;0;31000;-6.74;-1.350227e+01;1.892792e+00;-1.674394e+01;4.996650e+01;-7.215887e+01;4.990380e+01;-1.366639e+01
0;0;31000;-6.41;-1.412957e+01;-6.128243e-01;3.990189e-01;9.647072e+00;-3.020020e+01;3.041748e+01;-1.063858e+01
0;0;31000;-6.09;-1.474303e+01;4.481642e-01;-5.951219e+00;2.458797e+01;-5.175096e+01;4.703892e+01;-1.579221e+01
0;0;31000;-5.77;-1.554231e+01;8.814849e-01;-9.169333e+00;2.690242e+01;-4.367508e+01;3.482467e+01;-1.144871e+01
0;0;31000;-5.44;-1.653272e+01;2.574925e+00;-2.589729e+01;8.701286e+01;-1.396897e+02;1.040603e+02;-3.017458e+01
0;0;31000;-5.12;-1.767701e+01;9.481231e+00;-8.872347e+01;3.086546e+02;-5.033818e+02;3.800501e+02;-1.087605e+02
0;0;31000;-4.80;-1.861779e+01;-1.105382e+00;1.564459e-01;2.093934e+01;-8.736825e+01;1.012899e+02;-3.885357e+01
0;0;31000;-4.48;-2.011402e+01;-3.037797e-01;-1.929695e+01;1.168322e+02;-2.714209e+02;2.500142e+02;-8.245813e+01
0;0;31000;-4.15;-2.192125e+01;4.661200e+00;-5.135228e+01;1.829103e+02;-3.230584e+02;2.624768e+02;-8.222208e+01
0;0;31000;-3.83;-2.328092e+01;-9.725869e+00;7.996251e+01;-2.868041e+02;4.320441e+02;-2.886855e+02;6.344282e+01
0;0;31000;-3.51;-2.808027e+01;3.122539e+00;-4.830063e+01;1.713649e+02;-3.238339e+02;2.830109e+02;-9.830846e+01
0;0;31000;-3.19;-3.224169e+01;1.795327e+01;-2.289475e+02;8.622653e+02;-1.530454e+03;1.250003e+03;-3.887904e+02
0;0;31000;-2.86;-3.835651e+01;5.889382e+01;-7.328366e+02;2.669869e+03;-4.417975e+03;3.367462e+03;-9.739964e+02
0;0;31000;-2.54;-4.843522e+01;7.812918e+01;-8.411112e+02;3.281026e+03;-5.896059e+03;4.798561e+03;-1.461389e+03
0;0;31000;-2.22;-6.392348e+01;1.137599e+02;-1.146552e+03;4.202919e+03;-7.197648e+03;5.696078e+03;-1.725719e+03
0;0;31000;-1.89;-8.499648e+01;-2.373279e+01;3.236809e+01;4.080077e+02;-2.020881e+03;2.702272e+03;-1.198845e+03
0;0;31000;-1.57;-1.138571e+02;-3.487204e+01;2.200073e+02;-1.437701e+03;3.602909e+03;-4.049345e+03;1.534545e+03
0;0;30000;-7.37;-1.293863e+01;-3.563974e-01;-1.293140e+00;1.059451e+01;-2.327436e+01;2.035034e+01;-6.480920e+00
0;0;30000;-7.05;-1.343446e+01;6.574544e-01;-2.898163e+00;4.914810e+00;-6.767124e+00;5.896838e+00;-2.365045e+00
0;0;30000;-6.73;-1.390834e+01;9.999106e-02;-1.629852e+00;6.722031e+00;-1.502645e+01;1.394699e+01;-4.911381e+00
0;0;30000;-6.40;-1.494387e+01;-6.028718e-01;-1.673833e+00;1.960194e+01;-5.003587e+01;4.846180e+01;-1.666946e+01
0;0;30000;-6.08;-1.558870e+01;1.285339e+00;-1.253967e+01;3.704529e+01;-5.265934e+01;3.578722e+01;-1.023565e+01
0;0;30000;-5.76;-1.647538e+01;1.702016e+00;-1.930318e+01;6.990645e+01;-1.188853e+02;9.215570e+01;-2.739925e+01
0;0;30000;-5.44;-1.736799e+01;1.950635e+00;-2.170900e+01;7.525542e+01;-1.274330e+02;9.994331e+01;-3.039113e+01
0;0;30000;-5.11;-1.844868e+01;1.353755e+00;-2.082265e+01;8.138689e+01;-1.505611e+02;1.249934e+02;-3.938890e+01
