# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
2.600000000000000000e+04;0.000000000000000000e+00;-3.862334708550472442e+02;1.085343730319674238e+00;2.010632381174365021e-06;1.128465259921422792e+01;-8.672568007749027474e-01;6.982554637735232745e+02;-4.551854932271228588e-02
2.700000000000000000e+04;0.000000000000000000e+00;-3.832057646091158176e+02;7.593031799837510754e-01;1.862284040057211214e-06;1.127958553277548326e+01;-8.612343864453894104e-01;6.952043598010593541e+02;-4.131317832298871118e-02
2.800000000000000000e+04;0.000000000000000000e+00;-3.797948589602961533e+02;5.157670403732621534e-01;1.355306701950678415e-07;1.130592537582573698e+01;-8.581395543041038243e-01;6.928890346666657933e+02;-3.791408351678266647e-02
2.900000000000000000e+04;0.000000000000000000e+00;-5.503414096886211837e+02;9.902427514009999321e-01;5.204748583144524001e-08;1.276285704077234051e+01;-8.034378885593124187e-01;1.043347448804099486e+03;-2.293191353696757626e-02
3.000000000000000000e+04;0.000000000000000000e+00;-3.755459889836958496e+02;1.194857428485282203e+00;4.956189151646517388e-07;1.126931361231728346e+01;-8.475431182795835072e-01;6.892475753739051925e+02;-3.533101515505199242e-02
3.100000000000000000e+04;0.000000000000000000e+00;-3.709381836404372166e+02;-7.884313150863785369e-01;-2.837282899969019496e-06;1.129071223060419449e+01;-8.476690938337819725e-01;6.854824625365610018e+02;-2.626391973786615722e-02
3.200000000000000000e+04;0.000000000000000000e+00;-3.685446621425753051e+02;-1.181244163728048857e+00;-2.706391281603426342e-06;1.127218365507089182e+01;-8.448616812428005884e-01;6.842179182896461498e+02;-2.363230476919781636e-02
3.300000000000000000e+04;0.000000000000000000e+00;-3.662004498614757608e+02;-1.527682730395686361e+00;-2.655838555730268863e-06;1.125365250294644959e+01;-8.423500918610201671e-01;6.831297369214012178e+02;-2.152578907015104126e-02
3.400000000000000000e+04;0.000000000000000000e+00;-3.640276135034073377e+02;-1.820807362151364073e+00;-2.619446052009300891e-06;1.123388624147257886e+01;-8.398787123349483741e-01;6.819996481515606774e+02;-1.944571375251773898e-02
3.500000000000000000e+04;0.000000000000000000e+00;-3.626170826003058210e+02;-1.198183850473009793e+00;-2.350040882739174963e-06;1.121182858920113112e+01;-8.364812153579131992e-01;6.810873571072213508e+02;-1.978741621117214439e-02
3.600000000000000000e+04;0.000000000000000000e+00;-3.607143549721029672e+02;-1.425923495537171126e+00;-2.179332167747836859e-06;1.118621167686442419e+01;-8.340595788522942033e-01;6.802217302884872652e+02;-1.850810309665508469e-02
3.700000000000000000e+04;0.000000000000000000e+00;-3.589671636345480010e+02;-1.401772847165250413e+00;-2.046746150147195418e-06;1.117989886321571547e+01;-8.325893679076338261e-01;6.797120709014992599e+02;-1.743524597331033710e-02
3.800000000000000000e+04;0.000000000000000000e+00;-3.571365729599722272e+02;-1.127386564426174020e+00;-1.762995687153270634e-06;1.124252906317943079e+01;-8.330846553091768580e-01;6.799915421865223379e+02;-1.708554319548510197e-02
3.900000000000000000e+04;0.000000000000000000e+00;-3.552399892651907294e+02;-1.328172837357993075e+00;-1.595801017911630028e-06;1.127565253511557231e+01;-8.329893465226524407e-01;6.799830064062873589e+02;-1.592965849841458670e-02
4.000000000000000000e+04;0.000000000000000000e+00;-3.535618092314580849e+02;-1.218512695313047400e+00;-1.368926858901358200e-06;1.131497115008868626e+01;-8.328298193832788243e-01;6.801718843186596359e+02;-1.568234579651860833e-02
4.100000000000000000e+04;0.000000000000000000e+00;-3.518660860031548623e+02;-1.429064232225585096e+00;-1.280065849240843367e-06;1.133714447215030852e+01;-8.324965062798705961e-01;6.800576974484049515e+02;-1.440563690835717885e-02
4.200000000000000000e+04;0.000000000000000000e+00;-3.455466443741202056e+02;-1.586073740212128325e+00;-1.257309297297653907e-06;1.129464798952524163e+01;-8.347850877777728273e-01;6.710541384334353552e+02;-1.384404362070879198e-02
4.300000000000000000e+04;0.000000000000000000e+00;-3.444351029741871457e+02;-1.417706590536025102e+00;-1.064000968913762430e-06;1.129385373883403787e+01;-8.328077507407234403e-01;6.707595952647479862e+02;-1.388743813192433625e-02
4.400000000000000000e+04;0.000000000000000000e+00;-3.430254059059565748e+02;-1.663111410760913067e+00;-1.080024739470141075e-06;1.129194205123782879e+01;-8.320939313222918132e-01;6.705953562038815789e+02;-1.259565908484999719e-02
4.500000000000000000e+04;0.000000000000000000e+00;-3.562065089357670900e+02;-1.413048113030451969e+00;-9.769249438410593264e-07;1.125785366459342995e+01;-7.828101033611111204e-01;6.701505679381504024e+02;-1.205238042157457529e-02
4.600000000000000000e+04;0.000000000000000000e+00;-3.543771048025082564e+02;-1.276461537410346514e+00;-9.066683266308184908e-07;1.125687010018091883e+01;-7.839170382952914684e-01;6.700384296903987433e+02;-1.204420470060501257e-02
4.700000000000000000e+04;0.000000000000000000e+00;-3.521312152113923162e+02;-1.899214301731439125e+00;-9.367706896091391395e-07;1.125694230023524689e+01;-7.858055896951355868e-01;6.699321964934132438e+02;-1.041763506063150997e-02
4.800000000000000000e+04;0.000000000000000000e+00;-3.505183168340402062e+02;-1.720485769604950921e+00;-8.525295029780676387e-07;1.125573439220286787e+01;-7.866624336139702578e-01;6.698250278912630620e+02;-1.049135976647641924e-02
4.900000000000000000e+04;0.000000000000000000e+00;-3.488037939390194992e+02;-1.746517296378002904e+00;-7.268047336589153866e-07;1.125439878114224612e+01;-7.875897006089629393e-01;6.697397600499836017e+02;-1.045408692064312729e-02
