# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
3.600000000000000000e+04;0.000000000000000000e+00;-3.969622503337351986e+02;4.140947111137927905e+00;2.424875800897963930e-06;1.130345196125929341e+01;-8.938053171276119091e-01;7.050846852064099721e+02;5.154312323671444984e-03
3.700000000000000000e+04;0.000000000000000000e+00;-3.950778963019366756e+02;4.077515565636660178e+00;1.199810711813665282e-06;1.131339170979722653e+01;-8.906829765128368992e-01;7.027972675333722918e+02;7.405445220424923189e-03
3.800000000000000000e+04;0.000000000000000000e+00;-1.047045821807599424e+02;4.994304135682507528e+00;-9.352725555684632958e-03;1.213252798676303179e+01;-5.995373480219421403e+00;2.134721637928583959e+01;4.770602507543663329e+00
3.900000000000000000e+04;0.000000000000000000e+00;-3.894082576773174651e+02;8.551013270866030247e-01;-1.190200330790876552e-06;1.131845256055647653e+01;-8.886897452297912725e-01;6.990087381908992938e+02;1.828143267050338569e-02
4.000000000000000000e+04;0.000000000000000000e+00;-3.862090642829238050e+02;-1.464393562763425471e+00;-2.127322681934755019e-06;1.131992038952453505e+01;-8.890322075365434396e-01;6.974928031543990983e+02;2.496443423457498853e-02
4.100000000000000000e+04;0.000000000000000000e+00;-3.842866422920868104e+02;-2.143235187865855540e+00;-2.416367422904774386e-06;1.131758929584897544e+01;-8.875083856530688875e-01;6.963569712228288608e+02;2.750287467088278343e-02
4.200000000000000000e+04;0.000000000000000000e+00;-6.225782282006487378e+01;-2.209625373506397761e+00;9.884964469433220910e-05;4.443870605445265021e+00;4.954508056311636821e+00;-2.323502105598325151e-01;-1.995737294082218505e-01
4.300000000000000000e+04;0.000000000000000000e+00;-3.773086379430544071e+02;-8.706910866303594787e+00;1.075950581551294715e-06;1.127206158555824267e+01;-8.902273955665152005e-01;6.967750805810372867e+02;3.843976681439913862e-02
4.400000000000000000e+04;0.000000000000000000e+00;-5.040061020346681744e+02;1.102688841840011662e+02;3.007590119525137652e+03;-3.110387816986250331e-01;-1.971969622066230166e+00;-2.782985129621682319e+01;-1.366879438781538965e+03
4.500000000000000000e+04;0.000000000000000000e+00;-1.007650353902647566e+02;1.500708068821136010e+01;1.438716454077707983e-03;1.185735256922063208e+01;-8.324555189054152038e+00;5.283030570009223447e+04;-3.990877691551966588e+00
