# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
2.900000000000000000e+04;0.000000000000000000e+00;-3.557130634059942054e+02;4.876812079543697998e+00;4.481889881142922468e-07;1.123500130642733907e+01;-8.151126095085698964e-01;6.780061423432086940e+02;-4.069370157897500562e-02
3.000000000000000000e+04;0.000000000000000000e+00;-3.534192834310581475e+02;4.599400348077943512e+00;1.933057600909905558e-07;1.128747746456628320e+01;-8.160651036698914895e-01;6.780139767436286320e+02;-3.826905014042523284e-02
3.100000000000000000e+04;0.000000000000000000e+00;-3.464276011003019562e+02;4.322408667376352653e+00;2.870723707486046054e-07;1.128540445602849296e+01;-8.219008316052727192e-01;6.705477490171130057e+02;-3.691171460642978658e-02
3.200000000000000000e+04;0.000000000000000000e+00;-3.483294034175056026e+02;3.020034624639170495e+00;-2.082971326743624798e-06;1.133491696644782998e+01;-8.183125807711554289e-01;6.766865072269605434e+02;-3.021751078701595886e-02
3.300000000000000000e+04;0.000000000000000000e+00;-3.410307168439365455e+02;2.078015283952266312e+00;-3.099014994362692591e-06;1.128710503031021695e+01;-8.267141240727172713e-01;6.699736500836806954e+02;-2.670224698290426385e-02
3.400000000000000000e+04;0.000000000000000000e+00;-7.139338785778257090e+01;-4.019498057806284996e-01;-4.233927738550273823e-01;4.695069390316089830e+00;-3.369287770802566584e+00;7.380723989402831648e+02;-1.563244622794448813e-01
3.500000000000000000e+04;0.000000000000000000e+00;-3.500653198730908002e+02;1.028552194734749348e+00;-4.337315936906539723e-06;1.125446779027465638e+01;-7.850101310312294078e-01;6.694423283229742765e+02;-1.998902721326289642e-02
3.600000000000000000e+04;0.000000000000000000e+00;-3.480124189629907505e+02;6.979860087982655559e-01;-4.213117804035767817e-06;1.125461703178372730e+01;-7.867604295836210238e-01;6.693433507910522167e+02;-1.832646977137272759e-02
3.700000000000000000e+04;0.000000000000000000e+00;-3.465051597856491412e+02;1.082464595962347564e+00;-3.959687781148527234e-06;1.125434695580608846e+01;-7.874745964385587715e-01;6.692438708608174238e+02;-1.849973442454555181e-02
3.800000000000000000e+04;0.000000000000000000e+00;-3.446940866471163076e+02;8.052248276180977715e-01;-3.784807954615983546e-06;1.125525737401588522e+01;-7.887237469314088978e-01;6.691402674087504465e+02;-1.726817707074122105e-02
3.900000000000000000e+04;0.000000000000000000e+00;-3.429110282871293975e+02;5.109596828479401331e-01;-3.736623203908189080e-06;1.125556383689711737e+01;-7.900831047678191776e-01;6.690489150438332899e+02;-1.587626456802645677e-02
4.000000000000000000e+04;0.000000000000000000e+00;-3.415132420950579899e+02;5.426370222508667407e-01;-3.604970410789806367e-06;1.125502231479021020e+01;-7.908972873873272302e-01;6.689804236154126329e+02;-1.525555360853065624e-02
4.100000000000000000e+04;0.000000000000000000e+00;-3.400943203851342105e+02;5.389893811326526007e-01;-3.469209390566652056e-06;1.125416567599655160e+01;-7.915268261007392114e-01;6.689083738784516981e+02;-1.489053671282556356e-02
4.200000000000000000e+04;0.000000000000000000e+00;-3.387636332679642805e+02;4.508803891431339972e-01;-3.362309911960865743e-06;1.125667608333491820e+01;-7.922297713226882365e-01;6.688618545644319511e+02;-1.413236514578257441e-02
4.300000000000000000e+04;0.000000000000000000e+00;-3.373830365677890200e+02;1.891910832573254764e-01;-3.294249780087310777e-06;1.126801494059544595e+01;-7.932365728945475203e-01;6.688790081224354935e+02;-1.289951527623960786e-02
4.400000000000000000e+04;0.000000000000000000e+00;-3.361987045086127068e+02;1.458502563332197965e-01;-3.116389440318125831e-06;1.127890215690122666e+01;-7.937167107824936174e-01;6.688674353617244606e+02;-1.246287492649114301e-02
4.500000000000000000e+04;0.000000000000000000e+00;-3.364209465985817360e+02;4.079299325624835548e-01;-3.366872074504557229e-06;1.119515706227775453e+01;-7.908359547109526932e-01;6.693925392743612974e+02;-1.254396081819788428e-02
4.600000000000000000e+04;0.000000000000000000e+00;-1.840903995915800522e+02;3.169001960523059602e-01;-5.322006110065622065e-05;1.269473935238357143e+01;-5.552929705163939467e+00;3.927190896729185624e+04;-2.470112159362098520e-02
4.700000000000000000e+04;0.000000000000000000e+00;-3.335174693693664949e+02;9.905419978690244154e-02;-3.192188367832181870e-06;1.121603118778300967e+01;-7.938465063846718017e-01;6.692246373918338804e+02;-1.105999283858926166e-02
4.800000000000000000e+04;0.000000000000000000e+00;-3.323727390634092558e+02;1.201294082545274478e-01;-3.001380677745707339e-06;1.122980913797273317e+01;-7.945006733940827015e-01;6.691368968677792282e+02;-1.091101185573536969e-02
4.900000000000000000e+04;0.000000000000000000e+00;-3.343245476050697675e+02;1.946609886475282880e-01;-1.814123216134083477e-06;1.159217031585157898e+01;-7.738053013076511277e-01;6.614451929711314051e+02;-1.065623413671555608e-02
5.000000000000000000e+04;0.000000000000000000e+00;-3.303262007044764346e+02;3.635515462549181454e-01;-2.781327874347733338e-06;1.125532967730329226e+01;-7.957565119589724567e-01;6.690322479900835333e+02;-1.088612391927525937e-02
5.100000000000000000e+04;0.000000000000000000e+00;-1.773534010709808513e+02;4.048174442750251956e-01;-2.689818454950405150e-06;1.179770726201955178e+01;-1.495041287806284869e+00;6.678763781555254582e+02;-2.215179941395751737e-02
5.200000000000000000e+04;0.000000000000000000e+00;-2.446499855950893618e+02;2.240045915528662002e-01;-2.645901456994140266e-06;1.156424992348428660e+01;-1.182208187584945946e+00;7.108153334692466387e+02;-1.430505524405848751e-02
5.300000000000000000e+04;0.000000000000000000e+00;-3.274671927718716802e+02;1.550238469785513717e-01;-2.599263693961241098e-06;1.127754475437787463e+01;-7.964183836578458964e-01;6.687667906859627465e+02;-9.901200399707040661e-03
5.400000000000000000e+04;0.000000000000000000e+00;-4.549586456717226213e+01;3.892134162379417561e-01;-1.754278198234054953e-02;9.663786359407783522e+00;-7.419713808050802939e+00;3.396129568828974152e+04;-1.613635882624601670e-01
5.500000000000000000e+04;0.000000000000000000e+00;-3.258476021946249261e+02;3.938781756551561486e-01;-2.330258617281034172e-06;1.131117408506812616e+01;-7.964117428800555620e-01;6.686581493758227452e+02;-1.047821623147659684e-02
5.600000000000000000e+04;0.000000000000000000e+00;-2.092916835196909275e+01;-4.444126857604466241e-01;3.434759156519023549e+01;4.289462969718229601e+00;-5.833631777371957483e+00;-8.883807314601544931e+02;1.551329163404228328e+00
5.700000000000000000e+04;0.000000000000000000e+00;-3.040805226736913482e+02;7.252660088098181745e-01;-3.512948168509492957e-06;1.097726671528804765e+01;-8.717683097207367116e-01;6.726215143248174400e+02;-1.228636028360807243e-02
5.800000000000000000e+04;0.000000000000000000e+00;-2.087799129735115145e+01;-3.424363158294661535e-01;1.091531074896878124e+02;5.412772094661893796e+00;-8.666934698074152621e+00;-6.758887926184062053e+03;1.905076316812316595e+00
5.900000000000000000e+04;0.000000000000000000e+00;-3.202088270430772354e+02;7.306799262102531278e-01;-1.985220006288229225e-06;1.130234336153748309e+01;-8.039276950197755678e-01;6.675575481818768822e+02;-1.140107879799723799e-02
6.000000000000000000e+04;0.000000000000000000e+00;-3.198060409467987029e+02;8.174221313794809429e-01;-1.865826241221186556e-06;1.130472671567261500e+01;-8.030768284223587239e-01;6.675524275921524122e+02;-1.153924171986163254e-02
6.100000000000000000e+04;0.000000000000000000e+00;-3.193186207106647885e+02;8.552048463718433524e-01;-1.759666960304517520e-06;1.130532275973031098e+01;-8.023825297803851564e-01;6.675423676156301553e+02;-1.164955442631665505e-02
6.200000000000000000e+04;0.000000000000000000e+00;-3.187667570488955562e+02;7.932209282007942619e-01;-1.719189375353862506e-06;1.130515237168143550e+01;-8.017599716204363292e-01;6.675210981608511247e+02;-1.148060186947318789e-02
6.300000000000000000e+04;0.000000000000000000e+00;-3.180751552031669576e+02;7.018849133929495610e-01;-1.633740903174268727e-06;1.130188449959950425e+01;-8.013305663866310269e-01;6.675031365654210731e+02;-1.147658992452529718e-02
6.400000000000000000e+04;0.000000000000000000e+00;-3.172066548393030985e+02;3.456321689037480382e-01;-1.629115926014510903e-06;1.129678252190813303e+01;-8.009092354982260131e-01;6.674805780035411544e+02;-1.099184817476334813e-02
6.500000000000000000e+04;0.000000000000000000e+00;-3.163936644792812558e+02;7.386278979099811237e-03;-1.527897481718362168e-06;1.128910291377614783e+01;-7.996963157747339901e-01;6.674554052115497598e+02;-1.106126025557687895e-02
6.600000000000000000e+04;0.000000000000000000e+00;-3.154579214929481736e+02;-5.104539907332875659e-01;-1.356943363166313804e-06;1.128328775644894399e+01;-7.975553230298434437e-01;6.674401948807876579e+02;-1.157521941641461057e-02
6.700000000000000000e+04;0.000000000000000000e+00;-2.880019587271310684e+02;-6.579770776783969710e-01;-1.716892085371910154e-06;1.092440379735996636e+01;-8.900151454710288901e-01;6.701409349434209162e+02;-1.559128993353749680e-02
6.800000000000000000e+04;0.000000000000000000e+00;-3.268571083857533495e+02;1.144478455256178862e+00;-1.936053139827308018e-06;1.045392202408591764e+01;-7.508001262691087474e-01;6.685158358892527986e+02;-1.982505222787709145e-02
6.900000000000000000e+04;0.000000000000000000e+00;5.751622146423731863e+01;-4.579294796500959563e+01;-3.500280363865585514e+03;-9.927435672379208986e-01;-4.337488585933418683e+00;-1.667382046197126556e+03;-8.286119402246557852e-01
7.000000000000000000e+04;0.000000000000000000e+00;-3.123494487808384861e+02;2.663510964285774385e+00;-2.215884418454042534e-06;1.127715671384229168e+01;-7.896660340263785827e-01;6.672405014539272088e+02;-2.138865874005779766e-02
7.100000000000000000e+04;0.000000000000000000e+00;-3.121827977913351901e+02;1.793844064263570015e+00;-2.867245364977435013e-06;1.126641436138424446e+01;-7.869535111689042184e-01;6.672173583500897394e+02;-1.677745186225671967e-02
