# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
3.700000000000000000e+04;0.000000000000000000e+00;5.250892690001051051e+03;8.476615386850235154e+02;-8.622872568661773585e+02;1.462274552726038623e-01;1.813171627339525749e+00;4.000712069953947569e+00;-1.709825675071930817e+01
3.800000000000000000e+04;0.000000000000000000e+00;-1.141498329898317010e+01;-2.774099238338376683e+00;4.818434248427252986e-02;1.634655490544353285e+01;-1.146057680682552871e+01;-2.005961538193650995e+03;6.296100792748883457e+00
3.900000000000000000e+04;0.000000000000000000e+00;8.653979603159962153e+01;-9.253487028032864714e+01;-1.169504107897550256e+02;-9.474812293019461151e+01;-2.228276338864725759e+00;-7.700266699158505617e+02;-1.925074952754219026e+00
4.000000000000000000e+04;0.000000000000000000e+00;2.846564200734320593e+02;-2.126148014513811404e+02;-6.333855736172275783e+02;-5.502498579499891740e+00;-2.508083549779873245e+00;-2.986761337317882862e+03;-1.006263282195769770e+00
4.100000000000000000e+04;0.000000000000000000e+00;-2.993743443794485515e+01;2.328025037016301368e+01;-1.677908141609332802e+02;3.736022626754130993e+00;-6.397250559262707803e+00;1.298847992307923596e+04;-3.781473218834043415e+00
4.200000000000000000e+04;0.000000000000000000e+00;-4.901341380926601232e+01;-1.354140551962608896e+01;-9.479626569070732103e+02;4.121204946483022269e+00;-6.021993250928187713e+00;1.756298970818693851e+04;1.480793842981079411e+00
4.300000000000000000e+04;0.000000000000000000e+00;5.756456777977801949e+02;-3.564966185215851056e+02;-1.460814102162645067e+00;-3.200935453182561563e+00;4.474723031780279747e+00;-5.195277977339697983e+00;-6.836571468779840677e-01
4.400000000000000000e+04;0.000000000000000000e+00;-3.083971484159882266e+02;-7.124576183247021355e+00;-1.815384540902136007e-05;1.079490621069503042e+01;-7.955542371789584566e-01;6.671393413102285876e+02;-1.178848967904314732e-02
4.500000000000000000e+04;0.000000000000000000e+00;1.081044628184080466e+03;-3.259598478258628234e+02;-3.318420394585284521e+04;-3.749343266165348632e-01;-3.388107786785464537e+00;9.408608425699516147e+02;-1.410681173607860117e+01
4.600000000000000000e+04;0.000000000000000000e+00;-9.318240345410513825e+00;-9.701707651330956139e+00;-2.186803838868544236e+00;6.376144600887535319e+00;-3.889973672529250415e+00;1.178743323448419886e+02;2.513713114985391073e+00
4.700000000000000000e+04;0.000000000000000000e+00;-6.525834645150436764e+00;-1.004423157936049549e+01;-2.028649131962658814e+01;9.581010510457105056e+00;-9.923533516036304292e+00;6.343112133738964076e+03;3.942441554108335744e+00
4.800000000000000000e+04;0.000000000000000000e+00;-3.135387147023753300e+02;-1.371361575422620049e+00;-4.216014084419735116e-06;1.144988431379642435e+01;-7.822375703437082217e-01;6.673863250137430896e+02;-2.726475170167172099e-02
4.900000000000000000e+04;0.000000000000000000e+00;-3.139504368887870669e+02;7.052482472880434727e-01;-2.372415532162922502e-06;1.123693205974837994e+01;-7.798558991950466091e-01;6.674111899590469648e+02;-4.037500837208390925e-02
5.000000000000000000e+04;0.000000000000000000e+00;-9.256724008909577250e+00;2.914013396022314684e+00;-2.607140449245322961e+05;5.357533234801191924e+00;-1.591153015019140682e+01;1.423793897176991367e-06;1.855182488155472242e+01
5.100000000000000000e+04;0.000000000000000000e+00;-1.823421233326733670e+01;-9.570286973118923513e+00;-4.847691243919935289e+01;4.888626381685243771e+00;-4.727573079263199141e+00;1.327752579387301694e+03;1.811748997993797961e+00
5.200000000000000000e+04;0.000000000000000000e+00;2.648222185091076994e+02;-1.876664739811511140e+02;-6.746066344150150371e+02;-4.228082593537881628e+00;-2.514493810115625561e+00;-2.692934478175314780e+03;-8.816257947456446198e-01
5.300000000000000000e+04;0.000000000000000000e+00;-6.307292086770662998e+00;-9.398359665491513582e+00;-1.583168583172633248e+01;1.340149738567627224e+01;-1.464701007090901719e+01;3.912081216874740494e+04;5.659428519697192073e+00
5.400000000000000000e+04;0.000000000000000000e+00;-5.308198085486730555e+00;-8.952431266958805978e+00;-1.147771812985756878e+04;1.237824638401593447e+01;-2.225164269847175191e+01;1.781138778757533538e-04;1.965571894401426434e+01
5.500000000000000000e+04;0.000000000000000000e+00;-2.917396733710603485e+02;-7.049068916082394942e-01;-6.397924662059206831e-07;1.211555039488690078e+01;-8.677703123007951547e-01;6.780048568429508578e+02;-3.253019500368811018e-02
5.600000000000000000e+04;0.000000000000000000e+00;-3.168687340446057874e+02;3.361603359340069819e+00;3.613785927428331099e-08;1.099625852780188850e+01;-7.677809394529532261e-01;6.674531478211008562e+02;-4.365026046288069533e-02
5.700000000000000000e+04;0.000000000000000000e+00;-3.161954247924320498e+02;5.073609114583037538e+00;1.369867625712051879e-06;1.128980608816919684e+01;-7.703138689386663795e-01;6.673990014933290240e+02;-5.206092680848902615e-02
5.800000000000000000e+04;0.000000000000000000e+00;-2.879455077056017558e+02;5.964934933496449787e+01;1.302220789503290916e+02;-2.344154216861781936e+00;-1.536423452505789600e+00;1.176893093398427709e+03;-1.949563883950819199e-01
5.900000000000000000e+04;0.000000000000000000e+00;-7.913815797418502385e+00;2.893327002160786865e+00;-9.792467062584231385e-01;4.644970379394540494e+00;-2.761146222362882430e+00;6.826091971866613051e+01;-2.822973686581272013e+00
6.000000000000000000e+04;0.000000000000000000e+00;-3.122940884083003539e+02;2.607454784650107271e+01;-1.251691915535234674e-05;1.117258692004795861e+01;-7.952969673455240196e-01;6.669419183714937844e+02;-9.178236771163336694e-02
6.100000000000000000e+04;0.000000000000000000e+00;-7.782839849497231732e+00;2.450641249791988940e+01;1.124413632195862874e+03;-8.416024381985451441e+00;-4.366480297785307663e+00;-8.166828330097329172e+02;9.841690061782552013e-01
6.200000000000000000e+04;0.000000000000000000e+00;-4.139135550736858704e+01;-7.876420214495690075e+00;-3.912251451050981359e+03;4.191160088268175876e+00;-7.650569379781934742e+00;7.347299141631429666e+04;1.527941748830692115e+00
6.300000000000000000e+04;0.000000000000000000e+00;1.953356652991701878e+02;-1.470563316761128760e+02;-1.225378441157283191e+02;-8.063457092034942875e+00;-1.390531164555688370e+00;-6.999889007159687253e+02;-1.066477793691098741e+00
6.400000000000000000e+04;0.000000000000000000e+00;-8.146045865180802537e+00;-1.009629930376201479e+01;-3.042431016172883584e+00;1.169126053773329232e+01;-1.002750257566761505e+01;4.872064329215071666e+03;4.623964848604195765e+00
6.500000000000000000e+04;0.000000000000000000e+00;-1.877070960547640652e+02;-1.141924465128505162e+01;-7.275657474901265763e-05;1.005621243530509723e+01;-1.095269189518928377e+00;5.387457895761995132e+02;2.785904959503479952e-02
6.600000000000000000e+04;0.000000000000000000e+00;-2.887880563790605493e+02;-1.549519418055642461e+01;-5.341230408827677373e-06;1.200512561667808242e+01;-8.748581286213658048e-01;6.744437882421067343e+02;2.774330894559150912e-02
6.700000000000000000e+04;0.000000000000000000e+00;-7.077676686349082757e+00;-1.136515259426062485e+01;-1.941495327806866400e-01;1.855383083093186158e+01;-1.632743489874647480e+01;3.239723539074850123e+04;7.147391020597390288e+00
6.800000000000000000e+04;0.000000000000000000e+00;-2.860316045180496189e+02;-1.295294750755574853e+01;-1.080960428461388511e-06;1.292197071544944365e+01;-8.890379553170056903e-01;6.805636947731715054e+02;9.533944312281716904e-03
6.900000000000000000e+04;0.000000000000000000e+00;-3.015234325854431745e+02;-3.163887030713337101e-01;-2.348018351286458051e-06;1.236001776336276414e+01;-8.195612191461869589e-01;6.717039568200589201e+02;-2.619926906085975546e-02
7.000000000000000000e+04;0.000000000000000000e+00;-2.996011655446126838e+02;1.974406693073319286e+00;-1.634169580840432165e-06;1.232801204246207760e+01;-8.321416798450217422e-01;6.750068892567038574e+02;-3.545609360819879791e-02
7.100000000000000000e+04;0.000000000000000000e+00;-3.064315524150329679e+02;4.429794855756814975e+00;-2.807658980554944318e-06;1.192089651016839014e+01;-8.036094933494446479e-01;6.707397947958172608e+02;-4.351538303297170646e-02
