# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
5.000000000000000000e+04;0.000000000000000000e+00;-1.225448271398311917e+00;9.883634277769109966e-01;-1.562558407049178255e-01;3.141004784295338137e+00;7.007356340264163652e-01;-2.235416220413437405e-06;7.398680251669528474e+00
5.100000000000000000e+04;0.000000000000000000e+00;-1.299896447530976218e+02;2.269216874243711857e+01;-2.687438669017018924e+02;1.669863153359547159e+00;-2.841254558037156652e+00;2.438941819186070916e+03;2.603812198576283543e-01
5.200000000000000000e+04;0.000000000000000000e+00;-8.688978407918109781e+01;4.076631894264304279e+00;-9.593478684187037686e+01;2.248473562965811912e+00;-3.115646456036022638e+00;1.962564823806686945e+03;2.918428443368933922e-01
5.300000000000000000e+04;0.000000000000000000e+00;-5.580762708706581421e+00;-5.196270881377870410e+00;-1.917504228658267196e-01;6.684637673563468496e+00;-2.361207526363812370e+00;1.509838274796500635e+01;2.516547456795226623e+00
5.400000000000000000e+04;0.000000000000000000e+00;-3.265356273410365162e+00;-5.384144026221356683e+00;-8.192075298178510323e+00;9.593279277320483800e+00;-9.674521566926607363e+00;3.253725292051693032e+03;3.805041826335009869e+00
5.500000000000000000e+04;0.000000000000000000e+00;-3.065083409456100867e+02;-6.996393382743140599e+00;-9.779117056315084539e-06;1.123526786072712547e+01;-7.882530615029957888e-01;6.671069253163450412e+02;7.208186953033920985e-03
5.600000000000000000e+04;0.000000000000000000e+00;-2.985363650142843426e+02;-7.390798745906599798e+00;-3.867653377900805995e-06;1.189616884839267463e+01;-8.215793602280114794e-01;6.707743656111613291e+02;6.611275682158983605e-03
5.700000000000000000e+04;0.000000000000000000e+00;-2.947451175201649676e+02;-5.685537511030347879e+00;-1.480127663585739905e-06;1.233259277585447755e+01;-8.353824358662073069e-01;6.730513131645626572e+02;-1.120078029054813505e-03
5.800000000000000000e+04;0.000000000000000000e+00;-2.970493586263409611e+02;-4.471950774998565414e+00;-1.256116132769731449e-06;1.230390549657430022e+01;-8.289448800899796854e-01;6.729656600042729906e+02;-7.042885638349657453e-03
5.900000000000000000e+04;0.000000000000000000e+00;-1.286223049764285919e+00;-6.301495733041680980e-01;-1.964578973847068539e+02;3.731961595597596659e+00;-7.353310569838583888e+00;6.938946043596020675e-07;1.281119359451965778e+01
6.000000000000000000e+04;0.000000000000000000e+00;-2.954384250610578855e-01;-2.887993526418747070e+00;1.435013993119856925e-05;1.832244078138721122e+01;-1.043979769852690431e+01;-3.975871679427401432e+03;3.125127511441559758e+00
6.100000000000000000e+04;0.000000000000000000e+00;-4.645188799095329557e+00;2.836864935113587727e-01;-4.657089079653484731e-01;4.560242992430212361e+00;-2.510994644842249102e+00;4.289573446504102350e+01;-9.060517664017078143e-01
6.200000000000000000e+04;0.000000000000000000e+00;-3.073195139352997671e+02;2.761465568438165707e+00;-5.928261061366920007e-06;1.123340398991354405e+01;-7.808602654802978549e-01;6.670682922778357806e+02;-2.547079106014230390e-02
6.300000000000000000e+04;0.000000000000000000e+00;-3.071202689308586855e+02;1.003519915159475850e+01;-5.669703468244656560e-06;1.113981662443313425e+01;-7.878639253695743916e-01;6.670233593725752144e+02;-4.324064894380367369e-02
6.400000000000000000e+04;0.000000000000000000e+00;-7.592057797531173158e+00;-2.253193773631488650e+00;-1.262841370894317095e+01;4.699174024201260735e+00;-5.680005737892318329e+00;1.249748216682592329e+03;6.913831726137630307e-01
6.500000000000000000e+04;0.000000000000000000e+00;-4.470251116377821745e+02;-2.620094452818489739e+00;-2.558087781944636818e-01;3.338230638180359477e+00;1.893282899569751487e-01;3.667278743791268880e+02;1.898221164472451913e-02
6.600000000000000000e+04;0.000000000000000000e+00;-6.657363323951576817e+00;-5.711217500476873710e+00;-4.672710660711585717e+01;6.387322491163621940e+00;-7.343236876882869524e+00;3.341657187602737849e+03;2.370772681148498595e+00
6.700000000000000000e+04;0.000000000000000000e+00;-3.410704038822930162e+00;-5.512759149595132691e+00;-4.682459817931156287e+00;9.934730799006029400e+00;-9.673840638063760267e+00;2.732639373485848409e+03;3.846221404818446654e+00
6.800000000000000000e+04;0.000000000000000000e+00;-3.074817221904804114e+02;-3.655723420975152571e+00;-7.181885689519397932e-06;1.123650637373198968e+01;-7.868287614690260279e-01;6.671035228533447707e+02;-1.529311591480152395e-03
6.900000000000000000e+04;0.000000000000000000e+00;-8.883898719879152139e+00;2.881487971232231882e+00;-1.022086971162927904e+00;5.197512105595031962e+00;-4.306751333557436112e+00;4.337973018656953741e+02;-2.066569574769145490e+00
7.000000000000000000e+04;0.000000000000000000e+00;-2.756042132907387199e+00;-5.246941460982163186e+00;1.570296926274626170e-04;2.579469019231257931e+01;-2.087307777919178164e+01;-2.085623916048348838e+04;8.856084127461032907e+00
7.100000000000000000e+04;0.000000000000000000e+00;-3.070916825503001064e+02;-2.139737485705284659e+00;-5.175278219819941553e-06;1.127523796300440395e+01;-7.873169006662366076e-01;6.670927543543662068e+02;-8.956133342548121615e-03
